,Date,Action,Type,HMC_Shares,HYMTF_Shares,HMC_Price,HYMTF_Price
69,2015-02-18,Close Position,lower,1503.7593984962407,1005.0251256281407,33.25,49.75
70,2015-02-25,Open Position,lower,1500.1499325875618,1021.4504437322811,33.33000183105469,48.95000076293945
71,2015-03-04,Close Position,lower,1511.4872198423288,1021.4504437322811,33.08000183105469,48.95000076293945
72,2015-03-06,Open Position,upper,1491.6467576723837,1008.0645471408151,33.52000045776367,49.599998474121094
73,2015-03-11,Close Position,upper,1497.9028879588707,1030.9278350515465,33.380001068115234,48.5
74,2015-03-12,Open Position,lower,1457.7259799462583,1020.4081632653061,34.29999923706055,49.0
75,2015-03-17,Close Position,lower,1470.1559090740336,1000.0,34.0099983215332,50.0
76,2015-03-19,Open Position,upper,1474.0566833454716,1000.0,33.91999816894531,50.0
77,2015-03-24,Close Position,upper,1469.2918540572775,1010.10101010101,34.029998779296875,49.5
78,2015-03-31,Open Position,upper,1526.2516044494091,1010.10101010101,32.7599983215332,49.5
79,2015-04-06,Close Position,upper,1474.491307136229,1010.10101010101,33.90999984741211,49.5
80,2015-04-07,Open Position,lower,1481.0427276623532,1010.10101010101,33.7599983215332,49.5
81,2015-04-17,Close Position,lower,1421.2620683986709,947.6876723021662,35.18000030517578,52.7599983215332
82,2015-04-20,Open Position,upper,1428.1634503606092,947.6876723021662,35.0099983215332,52.7599983215332
83,2015-05-01,Close Position,upper,1461.1337877378555,925.925925925926,34.220001220703125,54.0
84,2015-05-07,Open Position,lower,1461.56098620576,952.3809523809524,34.209999084472656,52.5
85,2015-05-15,Close Position,lower,1428.5714285714287,925.925925925926,35.0,54.0
86,2015-05-21,Open Position,upper,1464.55772975674,952.9254590577647,34.13999938964844,52.470001220703125
87,2015-05-28,Close Position,upper,1445.5044746872945,956.9377990430622,34.59000015258789,52.25
88,2015-06-02,Open Position,lower,1474.9261872991517,1047.1204188481674,33.900001525878906,47.75
89,2015-06-08,Close Position,lower,1484.5605566195984,998.004022411842,33.68000030517578,50.099998474121094
90,2015-06-09,Open Position,lower,1496.557923626358,1083.893319797898,33.40999984741211,46.130001068115234
91,2015-06-24,Close Position,lower,1534.2129415740314,1111.111111111111,32.59000015258789,45.0
92,2015-06-29,Open Position,upper,1562.5,1111.111111111111,32.0,45.0
93,2015-07-09,Close Position,upper,1597.4441283946694,1312.3360105634079,31.299999237060547,38.099998474121094
94,2015-07-10,Open Position,lower,1578.2828130791133,1312.3360105634079,31.68000030517578,38.099998474121094
95,2015-07-23,Close Position,lower,1590.3307617898138,1136.3636363636363,31.440000534057617,44.0
96,2015-07-24,Open Position,upper,1608.2341510004162,1136.3636363636363,31.09000015258789,44.0
97,2015-07-31,Close Position,upper,1472.3204166062897,1157.4073869668575,33.959999084472656,43.20000076293945
98,2015-08-03,Open Position,lower,1443.4180392896205,1157.4073869668575,34.63999938964844,43.20000076293945
99,2015-08-14,Close Position,lower,1467.1360714082634,1201.3455377985456,34.08000183105469,41.619998931884766
100,2015-08-17,Open Position,upper,1465.416224068974,1201.3455377985456,34.119998931884766,41.619998931884766
101,2015-08-18,Close Position,upper,1472.7540169772565,1234.567901234568,33.95000076293945,40.5
102,2015-08-20,Open Position,upper,1545.1173997816804,1250.0,32.36000061035156,40.0
103,2015-08-24,Close Position,upper,1652.892561983471,1515.1515151515152,30.25,33.0
104,2015-08-25,Open Position,lower,1667.7785444779329,1515.1515151515152,29.979999542236328,33.0
105,2015-08-26,Close Position,lower,1608.2341510004162,1252.505067470072,31.09000015258789,39.91999816894531
106,2015-08-27,Open Position,upper,1593.8794600689553,1252.505067470072,31.3700008392334,39.91999816894531
107,2015-09-23,Close Position,upper,1624.9593518411648,1142.857142857143,30.770000457763672,43.75
108,2015-09-28,Open Position,upper,1686.3406625054945,1128.6681909956094,29.649999618530273,44.29999923706055
109,2015-10-06,Close Position,upper,1626.0162601626016,1104.9723756906078,30.75,45.25
110,2015-10-07,Open Position,lower,1550.3875968992247,1086.9565217391305,32.25,46.0
111,2015-10-14,Close Position,lower,1574.3072934404804,1052.6315789473683,31.760000228881836,47.5
112,2015-10-15,Open Position,upper,1544.6401498255693,1052.6315789473683,32.369998931884766,47.5
113,2015-10-21,Close Position,upper,1529.0519520925363,1052.6315789473683,32.70000076293945,47.5
114,2015-10-22,Open Position,lower,1513.3171493497812,1052.6315789473683,33.040000915527344,47.5
115,2015-10-30,Close Position,lower,1509.2061089041342,1053.7407628252813,33.130001068115234,47.45000076293945
116,2015-11-04,Open Position,upper,1558.1177862963568,980.3921568627451,32.09000015258789,51.0
117,2015-11-13,Close Position,upper,1556.177975033383,1008.4711204807227,32.130001068115234,49.58000183105469
118,2015-11-16,Open Position,lower,1533.2719737554448,1008.4711204807227,32.61000061035156,49.58000183105469
119,2015-11-20,Close Position,lower,1525.3203740684364,980.0078312698553,32.779998779296875,51.02000045776367
120,2015-11-25,Open Position,lower,1533.7424030768461,1030.9278350515465,32.599998474121094,48.5
121,2015-12-16,Close Position,lower,1524.855096186443,1097.6948592200815,32.790000915527344,45.54999923706055
122,2015-12-18,Open Position,upper,1565.4351648079971,1101.3215488880326,31.940000534057617,45.400001525878906
123,2015-12-21,Close Position,upper,1557.147276536678,1129.9435028248588,32.11000061035156,44.25
124,2015-12-23,Open Position,lower,1544.1630126823954,1129.9435028248588,32.380001068115234,44.25
125,2015-12-29,Close Position,lower,1542.7337314224771,1116.071447578012,32.40999984741211,44.79999923706055
126,2015-12-31,Open Position,lower,1565.9254469814432,1158.7485105884145,31.93000030517578,43.150001525878906
127,2016-01-04,Close Position,lower,1613.4236969759077,1158.7485105884145,30.989999771118164,43.150001525878906
128,2016-01-06,Open Position,upper,1653.4391659537762,1158.7485105884145,30.239999771118164,43.150001525878906
129,2016-01-07,Close Position,upper,1694.915254237288,1267.7485228445146,29.5,39.439998626708984
130,2016-01-08,Open Position,lower,1730.7027018462131,1267.7485228445146,28.889999389648438,39.439998626708984
131,2016-01-21,Close Position,lower,1810.2823490496232,1321.0040162666357,27.6200008392334,37.849998474121094
132,2016-01-22,Open Position,upper,1740.947116831947,1257.861635220126,28.719999313354492,39.75
133,2016-02-16,Close Position,upper,1928.268392269155,1265.8227848101267,25.93000030517578,39.5
134,2016-02-17,Open Position,lower,1905.4878214989158,1265.8227848101267,26.239999771118164,39.5
135,2016-02-18,Close Position,lower,1904.7619047619048,1210.653775391175,26.25,41.29999923706055
136,2016-02-19,Open Position,upper,1928.268392269155,1210.653775391175,25.93000030517578,41.29999923706055
137,2016-02-26,Close Position,upper,1917.177919718906,1215.657639230186,26.079999923706055,41.130001068115234
138,2016-03-01,Open Position,lower,1871.9581323035889,1215.657639230186,26.709999084472656,41.130001068115234
139,2016-03-10,Close Position,lower,1808.9725435640094,1200.4801480963424,27.639999389648438,41.650001525878906
140,2016-03-14,Open Position,upper,1789.5489994372845,1169.5906432748538,27.940000534057617,42.75
141,2016-04-01,Close Position,upper,1901.8637603191983,1190.4761904761904,26.290000915527344,42.0
142,2016-04-04,Open Position,lower,1910.584633329536,1204.8192771084337,26.170000076293945,41.5
143,2016-04-11,Close Position,lower,1912.77739737822,1182.0331182463285,26.139999389648438,42.29999923706055
144,2016-04-12,Open Position,lower,1838.235242556537,1182.0331182463285,27.200000762939453,42.29999923706055
145,2016-04-13,Close Position,lower,1792.7572999000438,1136.3636363636363,27.889999389648438,44.0
146,2016-04-15,Open Position,upper,1815.5409708722802,1133.7868873020748,27.540000915527344,44.099998474121094
147,2016-04-19,Close Position,upper,1754.3859649122808,1133.7868873020748,28.5,44.099998474121094
148,2016-04-21,Open Position,upper,1770.538257976064,1111.111111111111,28.239999771118164,45.0
149,2016-04-25,Close Position,upper,1742.7674823723162,1144.1647397499216,28.690000534057617,43.70000076293945
150,2016-04-26,Open Position,lower,1741.5535212274424,1144.1647397499216,28.709999084472656,43.70000076293945
151,2016-04-28,Close Position,lower,1836.2100932996796,1144.1647397499216,27.229999542236328,43.70000076293945
152,2016-05-02,Open Position,lower,1844.337841176891,1201.9231210093542,27.110000610351562,41.599998474121094
153,2016-05-13,Close Position,lower,1902.587469314949,1244.4001896525435,26.280000686645508,40.18000030517578
154,2016-05-20,Open Position,lower,1865.6716949027814,1282.051282051282,26.799999237060547,39.0
155,2016-05-26,Close Position,lower,1801.8018018018017,1231.2238179886879,27.75,40.61000061035156
156,2016-05-27,Open Position,upper,1840.2649929922313,1231.2238179886879,27.170000076293945,40.61000061035156
157,2016-06-17,Close Position,upper,1926.7822169549838,1251.8778597694698,25.950000762939453,39.939998626708984
158,2016-06-20,Open Position,lower,1903.3117293008388,1251.8778597694698,26.270000457763672,39.939998626708984
159,2016-06-21,Close Position,lower,1893.2222752322148,1216.545057330911,26.40999984741211,41.099998474121094
160,2016-06-27,Open Position,upper,2019.3860879563492,1249.0632406878692,24.760000228881836,40.029998779296875
161,2016-06-29,Close Position,upper,1960.0156625397105,1249.0632406878692,25.510000228881836,40.029998779296875
162,2016-07-05,Open Position,upper,2012.0724037205348,1225.790607446805,24.850000381469727,40.790000915527344
163,2016-07-08,Close Position,upper,1992.8258149031053,1277.7919405870423,25.09000015258789,39.130001068115234
164,2016-07-11,Open Position,lower,1939.4879235166536,1277.7919405870423,25.780000686645508,39.130001068115234
165,2016-07-12,Close Position,lower,1917.9133327694938,1216.545057330911,26.06999969482422,41.099998474121094
166,2016-07-14,Open Position,upper,1928.268392269155,1198.7533228839952,25.93000030517578,41.709999084472656
167,2016-07-15,Close Position,upper,1888.9309141301824,1218.0268192273013,26.469999313354492,41.04999923706055
168,2016-07-21,Open Position,lower,1858.0453468418884,1224.5897075118608,26.90999984741211,40.83000183105469
169,2016-07-26,Close Position,lower,1854.5994695080315,1169.5906432748538,26.959999084472656,42.75
170,2016-07-27,Open Position,upper,1842.299230819831,1169.5906432748538,27.139999389648438,42.75
171,2016-08-02,Close Position,upper,1782.5312427794443,1169.5906432748538,28.049999237060547,42.75
172,2016-08-03,Open Position,lower,1765.5367421892322,1169.5906432748538,28.31999969482422,42.75
173,2016-08-26,Close Position,lower,1653.9861315625128,1173.7089622285857,30.229999542236328,42.599998474121094
174,2016-08-30,Open Position,lower,1618.12299732249,1173.7089622285857,30.899999618530273,42.599998474121094
175,2016-09-06,Close Position,lower,1624.9593518411648,1152.6048586649422,30.770000457763672,43.380001068115234
176,2016-09-07,Open Position,upper,1619.1710284605701,1152.6048586649422,30.8799991607666,43.380001068115234
177,2016-09-22,Close Position,upper,1656.1775129349382,1145.475332236961,30.190000534057617,43.650001525878906
178,2016-09-23,Open Position,upper,1695.4900097682898,1096.4912647612475,29.489999771118164,45.599998474121094
179,2016-10-05,Close Position,upper,1672.2408240103427,1083.4235828131486,29.899999618530273,46.150001525878906
180,2016-10-11,Open Position,upper,1715.2658886559866,1083.4235828131486,29.149999618530273,46.150001525878906
181,2016-10-14,Close Position,upper,1700.1020149410058,1166.3168006942092,29.40999984741211,42.869998931884766
182,2016-10-17,Open Position,lower,1715.2658886559866,1166.3168006942092,29.149999618530273,42.869998931884766
183,2016-11-01,Close Position,lower,1722.3561425198723,1213.5922105364714,29.030000686645508,41.20000076293945
184,2016-11-04,Open Position,upper,1804.4028023089174,1242.2360248447205,27.709999084472656,40.25
185,2016-11-10,Close Position,upper,1763.6684066036648,1388.888888888889,28.350000381469727,36.0
186,2016-11-21,Open Position,upper,1748.2517249333878,1251.5644316678877,28.600000381469727,39.95000076293945
187,2016-11-22,Close Position,upper,1753.1556520851693,1305.483054725967,28.520000457763672,38.29999923706055
188,2016-11-29,Open Position,lower,1700.1020149410058,1315.7894736842106,29.40999984741211,38.0
189,2016-12-08,Close Position,lower,1649.076533748622,1246.8828404636465,30.31999969482422,40.099998474121094
190,2016-12-09,Open Position,upper,1632.3865938607034,1257.861635220126,30.6299991607666,39.75
191,2016-12-16,Close Position,upper,1659.4756519312111,1279.4267568398066,30.1299991607666,39.08000183105469
192,2016-12-27,Open Position,upper,1673.3601540943685,1250.0,29.8799991607666,40.0
193,2017-01-05,Close Position,upper,1630.7893101382485,1219.5121951219512,30.65999984741211,41.0
194,2017-01-09,Open Position,lower,1643.1153302188957,1243.781070922148,30.43000030517578,40.20000076293945
195,2017-01-11,Close Position,lower,1656.7262920612081,1204.8192771084337,30.18000030517578,41.5
196,2017-01-12,Open Position,upper,1657.8249420744035,1204.8192771084337,30.15999984741211,41.5
197,2017-01-17,Close Position,upper,1685.7720922868648,1315.7894736842106,29.65999984741211,38.0
198,2017-01-18,Open Position,upper,1667.2224201932954,1111.111111111111,29.989999771118164,45.0
199,2017-01-23,Close Position,upper,1646.9037877078295,1218.0268192273013,30.360000610351562,41.04999923706055
200,2017-01-25,Open Position,lower,1623.9038166051203,1257.861635220126,30.790000915527344,39.75
201,2017-01-30,Close Position,lower,1669.4490392758419,1230.6177377690979,29.950000762939453,40.630001068115234
202,2017-01-31,Open Position,upper,1682.3688141046766,1212.121212121212,29.719999313354492,41.25
203,2017-02-01,Close Position,upper,1668.8919068062808,1263.2642164450262,29.959999084472656,39.58000183105469
204,2017-02-03,Open Position,lower,1609.787535728245,1263.2642164450262,31.059999465942383,39.58000183105469
205,2017-02-09,Close Position,lower,1595.914462871325,1221.896437863128,31.329999923706055,40.91999816894531
206,2017-02-13,Open Position,lower,1556.177975033383,1243.781070922148,32.130001068115234,40.20000076293945
207,2017-02-16,Close Position,lower,1587.3015873015872,1243.781070922148,31.5,40.20000076293945
208,2017-02-21,Open Position,upper,1573.316517296705,1204.8192771084337,31.780000686645508,41.5
209,2017-03-03,Close Position,upper,1605.1364562539636,1209.7749282563743,31.149999618530273,41.33000183105469
210,2017-03-07,Open Position,lower,1609.2694075027373,1209.7749282563743,31.06999969482422,41.33000183105469
211,2017-03-14,Close Position,lower,1626.0162601626016,1209.7749282563743,30.75,41.33000183105469
212,2017-03-15,Open Position,lower,1604.6213172286837,1209.7749282563743,31.15999984741211,41.33000183105469
213,2017-03-20,Close Position,lower,1613.4236969759077,1141.5525312998964,30.989999771118164,43.79999923706055
214,2017-03-21,Open Position,upper,1623.9038166051203,1066.0980463382405,30.790000915527344,46.900001525878906
215,2017-03-29,Close Position,upper,1623.9038166051203,1156.0693641618498,30.790000915527344,43.25
216,2017-03-30,Open Position,lower,1631.3213906133678,1161.4402064136714,30.649999618530273,43.04999923706055
217,2017-04-04,Close Position,lower,1687.4789543094396,1145.475332236961,29.6299991607666,43.650001525878906
218,2017-04-06,Open Position,upper,1740.947116831947,1145.475332236961,28.719999313354492,43.650001525878906
219,2017-04-07,Close Position,upper,1737.9214182983214,1282.051282051282,28.770000457763672,39.0
220,2017-04-10,Open Position,lower,1744.591774815198,1282.051282051282,28.65999984741211,39.0
221,2017-04-18,Close Position,lower,1760.5634039296351,1242.2360248447205,28.399999618530273,40.25
222,2017-04-19,Open Position,upper,1773.6785758337512,1242.2360248447205,28.190000534057617,40.25
223,2017-04-24,Close Position,upper,1734.9063334299583,1278.772428420764,28.81999969482422,39.099998474121094
224,2017-04-25,Open Position,lower,1726.5193915979182,1278.772428420764,28.959999084472656,39.099998474121094
225,2017-05-03,Close Position,lower,1728.9073260060457,1216.545057330911,28.920000076293945,41.099998474121094
226,2017-05-04,Open Position,upper,1724.732680053811,1216.545057330911,28.989999771118164,41.099998474121094
227,2017-05-31,Close Position,upper,1790.1897405541513,1086.9565217391305,27.93000030517578,46.0
228,2017-06-01,Open Position,upper,1767.4089212403253,1054.8522867177878,28.290000915527344,47.400001525878906
229,2017-06-02,Close Position,upper,1742.7674823723162,1054.8522867177878,28.690000534057617,47.400001525878906
230,2017-06-05,Open Position,upper,1773.04959742094,1054.8522867177878,28.200000762939453,47.400001525878906
231,2017-06-21,Close Position,upper,1813.5654897880402,1036.2694300518135,27.56999969482422,48.25
232,2017-06-29,Open Position,upper,1838.9113283529018,1036.2694300518135,27.190000534057617,48.25
233,2017-07-05,Close Position,upper,1799.855967031569,1079.9136247064516,27.780000686645508,46.29999923706055
234,2017-07-06,Open Position,lower,1830.1610746164288,1079.9136247064516,27.31999969482422,46.29999923706055
